<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.16	06:00:00	1.29627	1.29650	1.29621	1.29634	565	0	0
2024.07.16	07:00:00	1.29634	1.29652	1.29617	1.29627	673	0	0
2024.07.16	08:00:00	1.29628	1.29631	1.29565	1.29579	1013	0	2
2024.07.16	09:00:00	1.29579	1.29610	1.29514	1.29546	1856	0	1
2024.07.16	10:00:00	1.29546	1.29727	1.29538	1.29689	1765	0	0
2024.07.16	11:00:00	1.29690	1.29710	1.29555	1.29634	2147	0	2
2024.07.16	12:00:00	1.29631	1.29704	1.29582	1.29676	2169	0	2
2024.07.16	13:00:00	1.29676	1.29719	1.29610	1.29658	1791	0	0
2024.07.16	14:00:00	1.29658	1.29698	1.29611	1.29690	1640	0	0
2024.07.16	15:00:00	1.29690	1.29798	1.29383	1.29469	2758	0	0
2024.07.16	16:00:00	1.29469	1.29574	1.29410	1.29537	2573	0	0
2024.07.16	17:00:00	1.29538	1.29563	1.29418	1.29469	2490	0	2
2024.07.16	18:00:00	1.29469	1.29580	1.29469	1.29554	2082	0	0
2024.07.16	19:00:00	1.29556	1.29567	1.29483	1.29544	1720	0	0
2024.07.16	20:00:00	1.29543	1.29615	1.29530	1.29592	1410	0	0
2024.07.16	21:00:00	1.29592	1.29686	1.29576	1.29684	1397	0	0
2024.07.16	22:00:00	1.29684	1.29767	1.29669	1.29746	1167	0	0
2024.07.16	23:00:00	1.29745	1.29765	1.29718	1.29724	630	0	1
2024.07.17	00:00:00	1.29727	1.29748	1.29603	1.29729	325	0	4
2024.07.17	01:00:00	1.29729	1.29760	1.29700	1.29760	477	0	0
2024.07.17	02:00:00	1.29759	1.29783	1.29726	1.29781	823	0	0
