<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.15	10:30:00	1.08303	1.08321	1.08284	1.08310	428	0	0
2024.05.15	10:45:00	1.08310	1.08312	1.08253	1.08260	413	0	0
2024.05.15	11:00:00	1.08259	1.08295	1.08246	1.08295	359	0	0
2024.05.15	11:15:00	1.08295	1.08345	1.08285	1.08343	370	0	0
2024.05.15	11:30:00	1.08343	1.08345	1.08283	1.08293	381	0	0
2024.05.15	11:45:00	1.08293	1.08315	1.08278	1.08299	366	0	0
2024.05.15	12:00:00	1.08299	1.08320	1.08281	1.08300	430	0	0
2024.05.15	12:15:00	1.08301	1.08310	1.08252	1.08269	329	0	0
2024.05.15	12:30:00	1.08273	1.08290	1.08247	1.08257	314	0	0
2024.05.15	12:45:00	1.08256	1.08289	1.08255	1.08280	403	0	0
